Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
01.09.2011,18.03.2009,NL,P8202,Heavy-Duty Parka,RO,C65991,284.21,INR,27,R4
12.07.2010,24.06.2011,NO,P5094,Waterproof Parka,RO,C52498,74.23,JPY,98,R17
19.08.2011,09.07.2009,FR,P4160,Heavy-Duty Parka,RO,C82669,544.95,EUR,45,R1
03.01.2011,10.03.2011,SE,P8323,Heavy-Duty Parka,RO,C39405,697.61,USD,92,R45
24.07.2011,09.09.2009,FI,P3266,Waterproof Parka,RO,C28506,687.41,USD,34,R17
17.11.2011,14.09.2009,ES,P5302,Heavy-Duty Parka,RO,C33023,256.88,CNY,11,R23
19.11.2011,25.09.2010,NL,P8949,Heavy-Duty Parka,RO,C95843,297.27,JPY,57,R7
01.07.2010,14.01.2011,IT,P4283,Waterproof Parka,RO,C19579,71.74,CNY,9,R34
09.01.2009,08.03.2010,RU,P8849,Winter Parka,RO,C67239,264.82,USD,100,R13
05.10.2011,03.03.2009,NO,P2092,Heavy-Duty Parka,RO,C93213,237.18,EUR,20,R26
17.02.2011,29.07.2009,SE,P5885,Waterproof Parka,VO,C45356,784.5,USD,43,R28
30.08.2010,28.06.2011,SE,P9827,Lightweight Parka,VO,C80145,579.22,EUR,60,R19
14.01.2009,27.03.2011,NO,P9348,Waterproof Parka,RO,C46953,297.45,EUR,24,R19
22.07.2011,15.11.2011,NO,P9622,Heavy-Duty Parka,VO,C64060,439.48,EUR,19,R1
26.03.2009,08.08.2011,SE,P8372,Heavy-Duty Parka,VO,C18977,191.42,EUR,32,R41
26.10.2011,31.12.2010,FI,P4543,Waterproof Parka,RO,C29689,835.74,JPY,52,R10
04.09.2011,10.02.2011,NO,P5148,Lightweight Parka,VO,C99968,76.85,CNY,47,R32
09.09.2011,09.01.2011,NO,P9524,Heavy-Duty Parka,RO,C58407,194.33,JPY,32,R30
30.11.2009,10.02.2009,IT,P6477,Waterproof Parka,RO,C27081,831.73,CNY,45,R27
09.09.2011,06.03.2011,RU,P3020,Waterproof Parka,RO,C35411,876.12,CNY,12,R42
24.05.2009,31.12.2009,DE,P7513,Waterproof Parka,RO,C85359,400.18,INR,88,R39
22.02.2010,25.10.2009,DE,P9548,Winter Parka,VO,C31025,322.91,JPY,50,R12
13.10.2011,22.04.2010,RU,P2155,Heavy-Duty Parka,VO,C68435,518.87,USD,27,R24
25.03.2009,25.04.2010,RU,P5606,Lightweight Parka,VO,C36636,679.11,CNY,52,R34
07.11.2011,04.07.2011,FR,P3659,Winter Parka,RO,C69595,896.22,CNY,81,R9
27.10.2010,10.09.2011,PL,P6415,Winter Parka,RO,C86411,969.58,JPY,68,R21
28.07.2010,15.07.2011,NL,P8160,Lightweight Parka,VO,C71550,694.68,JPY,86,R49
23.08.2009,06.02.2011,ES,P9056,Lightweight Parka,RO,C35426,264.39,CNY,59,R16
29.12.2011,07.04.2010,FI,P4270,Lightweight Parka,VO,C10949,866.17,USD,72,R31
19.05.2009,06.05.2010,RU,P9811,Waterproof Parka,RO,C90645,264.56,CNY,24,R3
06.09.2011,09.07.2010,FI,P4245,Winter Parka,VO,C31764,679.95,INR,8,R50
12.06.2009,09.10.2011,FI,P8582,Winter Parka,VO,C61393,896.11,EUR,29,R40
19.08.2010,15.01.2010,RU,P3448,Winter Parka,VO,C22114,54.88,CNY,79,R33
04.10.2011,10.03.2011,FI,P1149,Waterproof Parka,RO,C95048,29.58,JPY,74,R17
11.12.2009,05.04.2009,NO,P8462,Heavy-Duty Parka,VO,C38763,366.45,EUR,39,R13
08.06.2009,05.04.2011,RU,P2296,Lightweight Parka,VO,C47527,554.05,INR,4,R10
21.08.2011,23.07.2010,DE,P4776,Heavy-Duty Parka,RO,C63124,876.62,EUR,72,R37
18.01.2010,19.10.2009,FR,P3234,Heavy-Duty Parka,VO,C64891,850.83,USD,67,R38
13.05.2009,10.02.2010,SE,P3206,Winter Parka,VO,C95066,855.33,EUR,65,R29
19.10.2010,01.08.2010,IT,P3311,Winter Parka,VO,C78816,408.42,INR,50,R36
27.08.2011,29.10.2011,SE,P7819,Winter Parka,RO,C88583,820.38,CNY,92,R38
05.09.2011,10.12.2011,NL,P7071,Lightweight Parka,VO,C52420,61.41,EUR,52,R46
04.01.2011,28.09.2009,PL,P3337,Heavy-Duty Parka,VO,C61275,775.27,CNY,84,R45
02.01.2009,06.09.2011,NL,P1926,Waterproof Parka,RO,C97249,238.72,CNY,35,R4
13.01.2009,18.02.2010,RU,P2185,Heavy-Duty Parka,RO,C56157,87.34,INR,87,R5
14.02.2010,01.12.2010,ES,P7656,Winter Parka,RO,C57083,442.47,EUR,42,R12
20.11.2011,25.07.2011,FI,P5800,Waterproof Parka,RO,C17849,325.41,CNY,81,R3
03.07.2010,08.10.2011,ES,P3844,Heavy-Duty Parka,RO,C29056,749.59,USD,22,R50
13.01.2010,05.11.2009,FI,P5899,Winter Parka,RO,C22783,762.97,JPY,93,R5
30.06.2010,18.12.2010,FR,P8842,Waterproof Parka,VO,C94994,296.29,CNY,37,R19
07.12.2011,04.10.2011,NL,P1749,Waterproof Parka,VO,C52185,123.53,JPY,31,R47
09.06.2009,11.08.2011,DE,P2628,Heavy-Duty Parka,VO,C44738,934.75,USD,82,R17
16.07.2009,04.07.2011,RU,P4221,Winter Parka,VO,C21754,87.73,EUR,68,R17
05.06.2011,17.10.2011,DE,P7659,Lightweight Parka,RO,C74298,891.92,JPY,62,R31
28.10.2011,03.09.2010,NO,P4879,Lightweight Parka,VO,C79938,937.78,CNY,51,R1
30.07.2011,19.03.2010,RU,P1930,Heavy-Duty Parka,RO,C93363,346.41,INR,69,R28
13.09.2009,22.09.2009,PL,P4334,Waterproof Parka,VO,C17260,734.85,JPY,76,R7
26.12.2009,30.11.2011,NL,P5109,Lightweight Parka,VO,C33519,131.86,INR,71,R31
01.10.2011,03.04.2009,NO,P7817,Waterproof Parka,VO,C45125,633.84,JPY,29,R11
02.07.2010,05.09.2011,NO,P5544,Lightweight Parka,VO,C38355,892.94,USD,9,R9
12.02.2010,19.05.2009,IT,P3813,Heavy-Duty Parka,RO,C96404,371.7,EUR,56,R22
12.05.2009,31.05.2010,RU,P7758,Heavy-Duty Parka,VO,C40912,78.65,USD,84,R48
11.10.2010,02.01.2010,FR,P3141,Winter Parka,VO,C26472,574.45,USD,47,R23
21.03.2011,09.10.2009,SE,P4721,Lightweight Parka,RO,C14449,738.99,USD,28,R12
27.04.2011,12.04.2010,SE,P5376,Lightweight Parka,VO,C92449,170.52,INR,86,R22
17.04.2010,27.01.2009,NL,P7149,Winter Parka,VO,C90593,682.07,INR,9,R37
19.11.2011,27.11.2011,NO,P8559,Waterproof Parka,VO,C46476,290.15,JPY,20,R22
06.09.2011,19.11.2011,ES,P2435,Winter Parka,VO,C16005,881.12,USD,53,R35
14.09.2010,30.05.2010,DE,P6065,Lightweight Parka,RO,C16993,597.07,INR,91,R22
09.04.2009,20.03.2011,NO,P8124,Waterproof Parka,RO,C36230,656.49,EUR,84,R9
08.10.2011,16.11.2009,FI,P2949,Lightweight Parka,RO,C96368,701.47,INR,76,R19
30.12.2010,12.04.2010,RU,P7859,Waterproof Parka,RO,C18403,150.9,USD,21,R46
20.01.2010,27.04.2010,DE,P1253,Lightweight Parka,RO,C26401,540.5,USD,17,R31
24.11.2011,20.04.2011,RU,P4552,Winter Parka,VO,C28886,583.04,CNY,96,R9
23.03.2011,26.08.2010,FI,P8243,Heavy-Duty Parka,VO,C41520,189.94,JPY,12,R17
18.11.2010,27.03.2010,FR,P9201,Waterproof Parka,VO,C21110,475.15,EUR,54,R30
28.08.2009,02.06.2010,SE,P9999,Winter Parka,VO,C12383,330.62,INR,98,R26
06.09.2010,03.12.2011,IT,P1562,Heavy-Duty Parka,VO,C60992,39.45,INR,23,R43
13.07.2010,09.11.2009,PL,P9083,Heavy-Duty Parka,RO,C25625,261.04,CNY,45,R26
15.03.2009,12.08.2011,SE,P1511,Heavy-Duty Parka,VO,C74524,216.48,CNY,56,R44
19.06.2011,24.12.2009,ES,P1630,Lightweight Parka,RO,C58459,505.93,USD,13,R44
24.03.2009,18.03.2011,IT,P6958,Winter Parka,RO,C94539,144.38,EUR,60,R47
23.11.2010,16.06.2011,ES,P7413,Waterproof Parka,RO,C26252,737.14,CNY,72,R37
19.07.2011,05.12.2009,SE,P7218,Lightweight Parka,RO,C61158,134.71,CNY,16,R27
07.08.2009,05.10.2010,ES,P3290,Heavy-Duty Parka,VO,C86587,515.2,EUR,91,R19
19.06.2009,04.07.2009,PL,P4646,Heavy-Duty Parka,VO,C14094,790.69,JPY,98,R32
03.10.2010,05.10.2011,DE,P9343,Heavy-Duty Parka,VO,C30395,246.83,JPY,67,R42
01.05.2009,14.02.2009,FR,P4034,Lightweight Parka,RO,C59317,253.93,JPY,67,R42
01.12.2009,27.02.2009,SE,P8078,Lightweight Parka,RO,C77443,886.4,JPY,31,R33
07.06.2010,07.04.2009,FI,P5123,Heavy-Duty Parka,VO,C98652,360.68,JPY,47,R17
30.08.2009,04.05.2009,IT,P4160,Waterproof Parka,RO,C17334,410.38,USD,64,R41
08.08.2010,29.01.2009,DE,P6208,Lightweight Parka,RO,C82424,693.61,USD,5,R3
06.06.2010,14.01.2011,FR,P4346,Waterproof Parka,RO,C22431,278.22,JPY,99,R36
21.01.2011,30.10.2011,RU,P3860,Heavy-Duty Parka,RO,C86097,43.0,CNY,25,R47
09.09.2009,17.12.2009,PL,P5345,Lightweight Parka,VO,C49637,27.96,INR,97,R13
06.04.2010,28.07.2011,DE,P8781,Heavy-Duty Parka,RO,C97136,776.96,USD,79,R6
22.04.2009,29.10.2009,IT,P3919,Waterproof Parka,VO,C93162,783.31,USD,29,R20
19.03.2010,12.12.2009,FR,P7588,Lightweight Parka,RO,C68203,336.99,INR,24,R34
22.12.2009,19.04.2011,ES,P5417,Lightweight Parka,VO,C90477,371.77,EUR,16,R31
05.04.2011,28.03.2009,RU,P7638,Waterproof Parka,VO,C89456,630.17,INR,20,R6
20.03.2010,02.12.2009,RU,P9251,Lightweight Parka,VO,C78058,828.53,CNY,58,R4
07.01.2009,06.04.2009,NL,P1435,Lightweight Parka,RO,C89746,328.55,JPY,2,R41
23.11.2011,11.09.2009,IT,P6958,Lightweight Parka,RO,C26082,140.62,CNY,45,R46
19.05.2009,04.06.2009,SE,P6443,Waterproof Parka,RO,C10666,727.19,EUR,26,R18
26.08.2009,28.08.2011,RU,P1108,Heavy-Duty Parka,VO,C68181,690.82,INR,49,R37
27.07.2011,08.02.2010,NO,P7854,Lightweight Parka,RO,C94494,756.44,JPY,84,R19
06.05.2011,02.10.2011,SE,P3727,Winter Parka,RO,C43440,912.85,JPY,44,R10
15.12.2010,22.08.2010,DE,P4670,Winter Parka,RO,C80902,517.01,INR,65,R11
31.07.2010,05.01.2011,ES,P5562,Waterproof Parka,VO,C22165,633.31,EUR,32,R15
29.09.2011,10.05.2010,NL,P6074,Lightweight Parka,RO,C58093,823.64,JPY,35,R34
10.07.2010,07.09.2010,FI,P9455,Lightweight Parka,VO,C39442,507.17,EUR,3,R19
19.04.2009,18.11.2011,ES,P9638,Heavy-Duty Parka,RO,C34634,326.99,USD,53,R5
21.09.2010,01.05.2011,FI,P9393,Waterproof Parka,RO,C37670,603.48,USD,49,R38
15.05.2011,04.02.2011,FR,P4567,Heavy-Duty Parka,VO,C17303,384.28,USD,37,R29
22.01.2009,08.11.2010,NL,P2671,Waterproof Parka,VO,C59919,334.55,USD,26,R2
22.11.2010,18.07.2011,SE,P6191,Waterproof Parka,VO,C66190,85.98,EUR,86,R10
11.11.2010,18.10.2011,ES,P6369,Winter Parka,VO,C13286,430.72,USD,82,R47
03.04.2011,06.08.2009,SE,P8750,Heavy-Duty Parka,RO,C56893,23.71,EUR,6,R9
15.10.2009,20.11.2010,PL,P9583,Winter Parka,RO,C76095,878.49,INR,44,R46
08.09.2011,24.02.2010,DE,P8190,Winter Parka,RO,C86122,16.58,EUR,39,R3
27.07.2011,28.08.2009,FI,P2372,Lightweight Parka,VO,C74447,623.48,USD,88,R27
24.02.2009,16.11.2010,PL,P7494,Lightweight Parka,RO,C88250,591.97,USD,85,R42
27.09.2009,19.10.2009,FR,P3688,Lightweight Parka,RO,C81538,509.05,USD,36,R26
11.04.2009,29.08.2011,PL,P2195,Lightweight Parka,RO,C19986,843.55,EUR,9,R16
10.01.2011,27.09.2011,FR,P1500,Heavy-Duty Parka,RO,C45391,15.9,JPY,53,R24
08.07.2009,11.09.2009,RU,P7726,Lightweight Parka,RO,C10706,491.7,JPY,56,R32
26.11.2010,20.03.2011,FR,P7382,Lightweight Parka,RO,C62402,476.38,EUR,83,R16
07.02.2011,10.09.2011,IT,P7087,Heavy-Duty Parka,RO,C95823,236.23,CNY,96,R41
20.07.2011,15.05.2009,ES,P9294,Waterproof Parka,VO,C93363,494.13,JPY,73,R28
18.06.2009,29.04.2009,DE,P2925,Winter Parka,RO,C52705,45.26,USD,74,R41
08.10.2011,21.09.2009,FR,P4697,Waterproof Parka,VO,C15236,800.12,CNY,86,R8
03.04.2011,03.07.2010,PL,P2684,Winter Parka,RO,C79080,742.04,CNY,21,R37
30.03.2010,16.10.2011,PL,P2262,Lightweight Parka,RO,C33611,290.02,USD,96,R30
05.06.2010,19.11.2011,FR,P4976,Lightweight Parka,VO,C24875,561.53,CNY,66,R12
28.07.2011,29.04.2011,PL,P2084,Heavy-Duty Parka,RO,C58928,93.59,USD,58,R33
13.10.2009,16.01.2010,NO,P3063,Waterproof Parka,VO,C54445,565.58,JPY,37,R44
03.06.2011,09.02.2010,NL,P9316,Waterproof Parka,RO,C99582,229.51,INR,54,R9
11.06.2009,30.05.2011,FR,P6238,Heavy-Duty Parka,RO,C68659,478.95,JPY,8,R26
20.07.2010,09.11.2011,PL,P9047,Heavy-Duty Parka,VO,C69128,628.02,CNY,25,R32
06.04.2011,12.03.2011,ES,P3140,Winter Parka,VO,C29822,480.81,INR,88,R47
06.12.2011,09.09.2009,DE,P2830,Heavy-Duty Parka,RO,C76772,601.34,CNY,6,R50
05.11.2010,03.03.2011,ES,P7597,Lightweight Parka,RO,C34264,529.9,USD,62,R33
23.08.2009,18.12.2011,FR,P6427,Lightweight Parka,VO,C20658,321.04,INR,42,R45
06.09.2009,01.07.2009,RU,P4800,Heavy-Duty Parka,RO,C78764,795.44,JPY,90,R8
08.06.2010,02.01.2011,PL,P5883,Lightweight Parka,VO,C60701,955.28,INR,69,R14
06.01.2010,10.07.2010,RU,P1543,Lightweight Parka,VO,C35317,613.36,CNY,15,R2
26.08.2010,24.04.2010,FI,P2182,Waterproof Parka,VO,C52292,416.7,EUR,99,R16
12.03.2010,22.11.2009,DE,P3975,Lightweight Parka,RO,C75556,33.1,USD,65,R26
17.12.2011,11.04.2009,FR,P3536,Waterproof Parka,RO,C90457,263.16,USD,70,R31
14.11.2009,30.08.2010,DE,P2742,Lightweight Parka,VO,C38870,437.11,CNY,11,R30
20.04.2010,20.06.2010,NO,P6844,Heavy-Duty Parka,RO,C12693,741.32,EUR,62,R25
11.08.2010,19.03.2009,SE,P2696,Winter Parka,VO,C36873,73.96,USD,98,R23
26.11.2010,16.05.2011,PL,P8463,Heavy-Duty Parka,RO,C37110,877.23,JPY,10,R25
07.01.2011,23.10.2010,IT,P4574,Heavy-Duty Parka,RO,C24087,211.04,INR,64,R44
17.11.2011,07.02.2010,ES,P6561,Lightweight Parka,RO,C70777,302.55,USD,73,R32
06.10.2009,29.09.2009,FR,P5244,Heavy-Duty Parka,RO,C25989,163.45,CNY,43,R28
20.10.2011,14.07.2009,IT,P4456,Heavy-Duty Parka,RO,C48869,627.49,JPY,19,R16
17.10.2010,30.05.2011,NL,P6059,Heavy-Duty Parka,VO,C64560,928.42,EUR,65,R15
18.11.2010,13.12.2010,NO,P8006,Waterproof Parka,VO,C83435,148.33,CNY,23,R21
04.09.2011,22.03.2009,NO,P6142,Waterproof Parka,RO,C14770,837.4,USD,48,R33
24.09.2010,29.01.2009,NL,P6910,Heavy-Duty Parka,VO,C86180,499.51,JPY,74,R30
14.11.2010,12.04.2009,FR,P7654,Winter Parka,VO,C39684,337.52,JPY,64,R47
27.03.2010,21.07.2011,SE,P8982,Waterproof Parka,RO,C70091,379.82,JPY,62,R3
22.03.2010,02.05.2010,NL,P1583,Lightweight Parka,VO,C63148,323.53,INR,81,R29
25.03.2010,02.07.2010,ES,P1964,Winter Parka,VO,C44734,987.77,EUR,43,R48
03.12.2009,01.08.2011,FI,P4447,Lightweight Parka,VO,C92100,460.46,USD,46,R2
17.01.2011,15.04.2009,IT,P5787,Waterproof Parka,RO,C67092,380.32,CNY,80,R46
16.06.2011,19.04.2009,SE,P6630,Heavy-Duty Parka,VO,C54716,323.8,EUR,99,R36
04.12.2009,05.06.2010,IT,P8231,Lightweight Parka,VO,C24466,319.61,INR,94,R21
15.12.2009,20.03.2011,PL,P4978,Heavy-Duty Parka,RO,C97671,707.01,USD,56,R6
20.05.2010,06.03.2010,FR,P7734,Lightweight Parka,RO,C19164,149.43,EUR,48,R20
08.04.2011,01.01.2009,NO,P4554,Winter Parka,VO,C74724,549.48,USD,38,R16
16.09.2011,30.07.2010,PL,P9377,Waterproof Parka,VO,C69951,740.11,INR,23,R37
31.08.2011,22.01.2011,FI,P1732,Waterproof Parka,RO,C83653,699.54,EUR,61,R27
07.12.2009,04.11.2009,DE,P7990,Waterproof Parka,VO,C55296,44.43,INR,95,R4
24.02.2011,21.06.2011,IT,P1266,Waterproof Parka,RO,C11361,581.18,EUR,40,R11
02.01.2010,05.06.2009,IT,P2551,Heavy-Duty Parka,RO,C73262,291.4,USD,68,R46
21.11.2009,16.10.2010,DE,P9467,Waterproof Parka,VO,C22659,774.53,USD,50,R40
26.04.2009,01.08.2010,NO,P5343,Lightweight Parka,RO,C37765,634.42,USD,14,R31
29.03.2010,28.02.2010,IT,P3104,Waterproof Parka,VO,C80297,638.91,JPY,1,R12
23.08.2010,03.10.2009,FR,P3946,Waterproof Parka,VO,C12207,242.76,JPY,22,R10
10.09.2010,13.05.2010,ES,P3585,Waterproof Parka,VO,C64371,773.48,JPY,83,R38
31.07.2010,09.08.2009,NO,P3823,Heavy-Duty Parka,RO,C68221,155.9,USD,10,R16
19.06.2009,04.01.2009,ES,P2190,Heavy-Duty Parka,VO,C85760,498.94,USD,56,R28
04.08.2011,07.06.2010,NO,P7261,Winter Parka,VO,C73577,340.64,EUR,13,R32
21.06.2010,28.06.2009,FI,P9004,Waterproof Parka,RO,C29056,361.13,USD,47,R15
10.10.2011,26.06.2011,ES,P3171,Lightweight Parka,VO,C44714,594.0,USD,88,R37
16.04.2010,11.06.2011,FI,P6586,Heavy-Duty Parka,RO,C46699,249.76,JPY,74,R45
15.09.2009,08.11.2011,NL,P5238,Heavy-Duty Parka,RO,C20553,329.64,USD,41,R15
05.08.2010,20.10.2009,NL,P6765,Heavy-Duty Parka,VO,C11104,619.96,USD,92,R2
30.05.2010,27.05.2009,ES,P8004,Waterproof Parka,RO,C97076,323.77,JPY,22,R23
09.09.2009,15.04.2009,NO,P8463,Heavy-Duty Parka,VO,C78435,360.87,JPY,91,R47
05.07.2011,10.11.2010,PL,P3849,Waterproof Parka,VO,C63892,660.53,JPY,38,R40
18.03.2011,21.06.2010,FR,P4824,Lightweight Parka,VO,C28314,153.54,CNY,73,R42
29.01.2010,25.09.2011,DE,P5122,Lightweight Parka,RO,C19914,121.51,EUR,12,R19
07.05.2010,13.01.2010,NL,P1831,Lightweight Parka,VO,C63451,359.24,JPY,13,R38
03.03.2011,30.11.2011,FI,P5358,Winter Parka,VO,C93291,603.88,INR,78,R48
27.02.2010,04.03.2009,FR,P8887,Waterproof Parka,RO,C21385,952.26,INR,36,R7
07.08.2011,20.09.2009,DE,P1897,Winter Parka,RO,C89143,456.05,USD,29,R41
10.03.2009,31.03.2011,FI,P7430,Lightweight Parka,RO,C30188,991.45,JPY,21,R30
30.04.2010,28.12.2010,NO,P6387,Lightweight Parka,RO,C28586,438.0,EUR,56,R12
10.05.2011,18.01.2009,ES,P6203,Waterproof Parka,RO,C58951,36.01,CNY,17,R23
11.02.2010,29.08.2009,NL,P7520,Heavy-Duty Parka,RO,C93506,616.58,JPY,78,R39
10.02.2009,30.10.2009,PL,P4887,Heavy-Duty Parka,RO,C23889,116.14,CNY,37,R20
04.01.2010,15.11.2010,ES,P8545,Winter Parka,VO,C59043,401.53,CNY,96,R49
02.12.2009,31.10.2009,FR,P3814,Winter Parka,VO,C87885,271.89,EUR,79,R13
22.02.2009,02.01.2011,IT,P5499,Winter Parka,RO,C20927,855.93,EUR,73,R28
05.02.2009,10.12.2010,FI,P5312,Heavy-Duty Parka,VO,C15275,879.73,CNY,60,R12
05.06.2011,22.09.2011,NL,P2022,Lightweight Parka,VO,C16529,68.51,CNY,90,R6
30.11.2011,19.05.2011,RU,P8532,Lightweight Parka,VO,C26142,406.29,INR,24,R2
08.08.2009,10.08.2011,IT,P7302,Lightweight Parka,RO,C42481,864.76,USD,68,R5
23.08.2010,08.02.2011,FR,P3798,Winter Parka,VO,C27882,249.1,JPY,86,R4
03.10.2011,22.07.2010,NO,P6157,Lightweight Parka,VO,C37136,931.16,INR,38,R38
21.04.2011,20.03.2011,NO,P8967,Winter Parka,RO,C79149,838.71,CNY,21,R31
02.03.2010,15.11.2010,RU,P5458,Winter Parka,RO,C93341,842.14,INR,55,R21
18.10.2010,18.11.2010,PL,P4299,Heavy-Duty Parka,VO,C18584,541.88,CNY,68,R18
14.07.2011,15.10.2010,ES,P7455,Lightweight Parka,VO,C46805,818.19,JPY,41,R13
08.06.2010,20.09.2009,FR,P7586,Lightweight Parka,VO,C57722,74.92,USD,55,R24
06.01.2011,04.02.2010,FI,P6316,Waterproof Parka,RO,C67143,724.9,CNY,79,R44
19.06.2009,20.04.2011,SE,P9099,Winter Parka,VO,C72922,557.84,USD,22,R29
14.06.2009,14.12.2010,DE,P1183,Waterproof Parka,VO,C36761,995.97,CNY,97,R30
01.12.2011,21.03.2011,FR,P2746,Waterproof Parka,VO,C40728,350.47,CNY,47,R15
06.06.2009,10.04.2011,RU,P2890,Lightweight Parka,RO,C78012,225.87,CNY,4,R47
31.12.2011,08.07.2011,PL,P7840,Winter Parka,RO,C96310,94.8,EUR,62,R41
01.10.2010,21.09.2010,IT,P9284,Waterproof Parka,RO,C94725,197.49,USD,4,R20
21.01.2009,12.11.2010,NL,P9817,Winter Parka,VO,C49870,962.38,JPY,46,R1
12.01.2009,01.10.2010,FI,P3418,Waterproof Parka,VO,C18418,765.8,JPY,24,R46
09.02.2010,22.11.2010,FI,P7994,Lightweight Parka,RO,C91421,117.0,INR,83,R14
25.06.2010,08.09.2011,FR,P4177,Lightweight Parka,RO,C70466,795.89,INR,79,R27
09.09.2009,01.12.2010,FR,P8563,Waterproof Parka,VO,C66477,698.34,USD,7,R36
28.08.2009,02.11.2011,NL,P8002,Heavy-Duty Parka,RO,C37443,453.07,INR,58,R8
23.06.2010,26.05.2011,NL,P2385,Winter Parka,VO,C87064,703.68,EUR,81,R4
29.06.2009,19.07.2009,NL,P8845,Waterproof Parka,VO,C51233,574.21,USD,96,R6
10.06.2010,12.11.2009,FI,P5836,Winter Parka,VO,C69427,699.16,INR,86,R15
31.01.2009,13.02.2009,PL,P8945,Lightweight Parka,VO,C17067,186.88,EUR,41,R23
31.12.2009,05.12.2011,DE,P6133,Heavy-Duty Parka,RO,C79002,672.49,USD,89,R40
13.05.2010,08.12.2009,DE,P4434,Winter Parka,RO,C73885,945.1,INR,7,R1
17.04.2009,31.05.2009,RU,P4299,Lightweight Parka,VO,C65881,519.67,JPY,18,R48
20.06.2009,23.01.2009,NL,P4015,Lightweight Parka,VO,C93619,241.87,USD,64,R14
02.03.2009,15.04.2009,FR,P5158,Heavy-Duty Parka,RO,C18935,81.13,INR,77,R19
27.02.2009,13.01.2011,FR,P7413,Winter Parka,RO,C46754,355.7,JPY,11,R47
08.02.2009,10.04.2011,FI,P5814,Waterproof Parka,VO,C91040,800.88,CNY,71,R50
17.10.2009,04.04.2010,ES,P2863,Lightweight Parka,VO,C75921,249.03,USD,68,R8
22.10.2010,08.10.2011,FI,P8830,Lightweight Parka,VO,C89988,722.62,INR,6,R31
08.01.2011,16.05.2011,NO,P7625,Winter Parka,VO,C24364,845.69,CNY,64,R18
17.09.2009,27.11.2009,IT,P8209,Lightweight Parka,RO,C66490,622.55,CNY,61,R33
13.09.2011,04.09.2010,FI,P6560,Heavy-Duty Parka,RO,C30069,349.49,CNY,88,R32
13.04.2009,06.04.2010,FR,P3448,Heavy-Duty Parka,VO,C23744,91.99,USD,25,R33
03.11.2010,03.04.2011,RU,P1270,Winter Parka,RO,C33252,684.24,USD,56,R49
08.09.2011,06.11.2009,FR,P4374,Lightweight Parka,VO,C36508,488.95,INR,47,R14
03.08.2010,08.12.2010,SE,P9272,Heavy-Duty Parka,RO,C22534,186.75,INR,1,R48
02.01.2010,05.03.2011,PL,P2926,Waterproof Parka,RO,C60606,433.45,USD,16,R37
04.08.2009,05.11.2009,ES,P1014,Winter Parka,RO,C14466,347.62,EUR,63,R13
25.05.2010,30.08.2011,IT,P3199,Winter Parka,RO,C95505,962.03,CNY,99,R1
21.08.2010,31.03.2010,DE,P9693,Heavy-Duty Parka,VO,C89804,100.64,JPY,31,R38
04.09.2011,30.09.2009,RU,P8215,Heavy-Duty Parka,VO,C76902,204.45,INR,39,R6
09.01.2009,07.02.2009,PL,P1732,Lightweight Parka,VO,C90966,328.24,EUR,4,R34
01.05.2011,21.03.2010,FR,P5489,Lightweight Parka,VO,C25785,729.81,USD,81,R34
05.12.2009,25.09.2010,SE,P9415,Waterproof Parka,RO,C63181,108.67,JPY,3,R3
07.11.2010,13.09.2011,NO,P9559,Waterproof Parka,RO,C17758,883.21,USD,60,R24
16.10.2009,28.01.2011,ES,P5671,Lightweight Parka,VO,C84833,669.52,JPY,57,R4
08.04.2009,19.06.2010,FR,P6129,Heavy-Duty Parka,VO,C26005,435.55,EUR,82,R21
27.05.2009,14.09.2009,PL,P5383,Lightweight Parka,RO,C47136,711.8,INR,26,R38
30.07.2010,29.12.2009,NL,P5208,Waterproof Parka,VO,C34248,249.17,JPY,99,R22
02.11.2011,23.10.2010,FI,P5254,Lightweight Parka,RO,C49444,41.79,JPY,73,R38
19.06.2010,03.06.2010,PL,P8367,Waterproof Parka,RO,C60986,441.56,INR,38,R44
20.03.2010,21.02.2011,RU,P4466,Waterproof Parka,VO,C26734,506.17,INR,16,R44
28.02.2011,08.10.2010,PL,P5077,Lightweight Parka,VO,C98247,148.46,USD,67,R3
12.04.2010,14.11.2010,ES,P7045,Winter Parka,VO,C91792,129.48,CNY,97,R6
23.02.2010,21.06.2011,RU,P2899,Winter Parka,RO,C89804,123.36,JPY,99,R27
26.12.2009,20.07.2011,PL,P5782,Winter Parka,RO,C10107,646.63,INR,22,R20
08.11.2010,17.09.2010,RU,P7333,Winter Parka,RO,C87971,249.52,INR,60,R36
08.09.2010,22.09.2009,PL,P9058,Heavy-Duty Parka,RO,C71346,572.35,CNY,100,R17
08.12.2009,07.05.2009,NO,P8063,Waterproof Parka,VO,C43216,763.29,JPY,24,R31
05.03.2010,19.04.2011,NO,P5788,Heavy-Duty Parka,RO,C97285,328.03,EUR,43,R48
26.01.2011,01.03.2009,FR,P5339,Winter Parka,RO,C60022,787.5,JPY,67,R39
29.05.2009,16.01.2010,PL,P6738,Waterproof Parka,VO,C16799,986.65,EUR,27,R13
21.07.2011,17.12.2009,RU,P4215,Waterproof Parka,VO,C17745,638.72,EUR,54,R17
15.08.2009,31.10.2010,IT,P6047,Waterproof Parka,RO,C55480,909.26,USD,37,R30
